order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO62848,174,2229,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62848,244,2229,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62849,174,2298,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62850,284,1068,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62850,289,1068,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62850,246,1068,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62851,118,3635,2013-07-26,2013-08-02,2013-08-07,769,1,769
SO62851,272,3635,2013-07-26,2013-08-02,2013-08-07,70,1,70
SO62852,117,3611,2013-07-26,2013-08-02,2013-08-07,769,1,769
SO62853,112,11119,2013-07-26,2013-08-02,2013-08-07,565,1,565
SO62853,104,11119,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62853,295,11119,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62854,120,4024,2013-07-26,2013-08-02,2013-08-07,2295,1,2295
SO62854,174,4024,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62854,293,4024,2013-07-26,2013-08-02,2013-08-07,64,1,64
SO62855,125,3458,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62855,104,3458,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62855,295,3458,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62855,234,3458,2013-07-26,2013-08-02,2013-08-07,24,1,24
SO62856,120,3439,2013-07-26,2013-08-02,2013-08-07,2295,1,2295
SO62856,174,3439,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62856,246,3439,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62857,123,1028,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62857,104,1028,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62857,295,1028,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62858,124,1031,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62858,174,1031,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62858,250,1031,2013-07-26,2013-08-02,2013-08-07,50,1,50
SO62859,140,9431,2013-07-26,2013-08-02,2013-08-07,2443,1,2443
SO62859,245,9431,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62860,142,9448,2013-07-26,2013-08-02,2013-08-07,2443,1,2443
SO62860,105,9448,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62860,295,9448,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62861,140,9254,2013-07-26,2013-08-02,2013-08-07,2443,1,2443
SO62861,295,9254,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62861,105,9254,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62862,133,13479,2013-07-26,2013-08-02,2013-08-07,1120,1,1120
SO62862,245,13479,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62863,106,5162,2013-07-26,2013-08-02,2013-08-07,540,1,540
SO62863,174,5162,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62863,244,5162,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62863,277,5162,2013-07-26,2013-08-02,2013-08-07,54,1,54
SO62864,123,2161,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62864,247,2161,2013-07-26,2013-08-02,2013-08-07,55,1,55
SO62865,120,2639,2013-07-26,2013-08-02,2013-08-07,2295,1,2295
SO62865,104,2639,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62865,295,2639,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62865,278,2639,2013-07-26,2013-08-02,2013-08-07,54,1,54
SO62866,155,14864,2013-07-26,2013-08-02,2013-08-07,1215,1,1215
SO62866,295,14864,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62866,105,14864,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62866,259,14864,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62867,163,1711,2013-07-26,2013-08-02,2013-08-07,2384,1,2384
SO62867,245,1711,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62868,130,8705,2013-07-26,2013-08-02,2013-08-07,1120,1,1120
SO62868,105,8705,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62868,295,8705,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62868,280,8705,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62869,130,17377,2013-07-26,2013-08-02,2013-08-07,1120,1,1120
SO62869,105,17377,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62869,295,17377,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62870,128,15950,2013-07-26,2013-08-02,2013-08-07,540,1,540
SO62870,290,15950,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62870,285,15950,2013-07-26,2013-08-02,2013-08-07,21,1,21
SO62871,163,3187,2013-07-26,2013-08-02,2013-08-07,2384,1,2384
SO62871,105,3187,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62871,295,3187,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62871,245,3187,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62872,162,2585,2013-07-26,2013-08-02,2013-08-07,2384,1,2384
SO62872,288,2585,2013-07-26,2013-08-02,2013-08-07,29,1,29
SO62872,291,2585,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62872,245,2585,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62873,165,766,2013-07-26,2013-08-02,2013-08-07,2384,1,2384
SO62873,246,766,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62873,277,766,2013-07-26,2013-08-02,2013-08-07,54,1,54
SO62874,126,12099,2013-07-26,2013-08-02,2013-08-07,540,1,540
SO62874,285,12099,2013-07-26,2013-08-02,2013-08-07,21,1,21
SO62874,259,12099,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62875,105,224,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62875,295,224,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62875,249,224,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62875,235,224,2013-07-27,2013-08-03,2013-08-08,24,1,24
SO62876,245,301,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62877,246,17592,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62878,290,4133,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62878,286,4133,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62878,247,4133,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62878,280,4133,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62879,286,4124,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62879,290,4124,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62879,259,4124,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62880,283,6237,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62880,259,6237,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62881,289,10891,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62881,284,10891,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62882,295,11923,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62882,247,11923,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62882,279,11923,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62883,272,2160,2013-07-27,2013-08-03,2013-08-08,70,1,70
SO62883,278,2160,2013-07-27,2013-08-03,2013-08-08,54,1,54
SO62884,289,14826,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62885,140,13054,2013-07-27,2013-08-03,2013-08-08,2443,1,2443
SO62886,123,1220,2013-07-27,2013-08-03,2013-08-08,2320,1,2320
SO62886,104,1220,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62886,295,1220,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62886,276,1220,2013-07-27,2013-08-03,2013-08-08,54,1,54
SO62887,123,4085,2013-07-27,2013-08-03,2013-08-08,2320,1,2320
SO62887,104,4085,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62887,295,4085,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62887,293,4085,2013-07-27,2013-08-03,2013-08-08,64,1,64
SO62888,259,621,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62889,251,508,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62890,251,849,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62891,286,17995,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62892,291,16205,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62893,282,15455,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62893,259,15455,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62894,288,15804,2013-07-27,2013-08-03,2013-08-08,29,1,29
SO62894,291,15804,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62894,247,15804,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62895,282,14957,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62896,289,301,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62896,282,301,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62896,295,301,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62896,104,301,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62896,294,301,2013-07-27,2013-08-03,2013-08-08,64,1,64
SO62897,289,13228,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62897,283,13228,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62898,283,11361,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62898,289,11361,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62898,295,11361,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62898,104,11361,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62898,166,11361,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62899,283,11238,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62900,272,8695,2013-07-27,2013-08-03,2013-08-08,70,1,70
SO62901,295,1183,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62902,295,5645,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62903,289,4774,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62903,246,4774,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62903,233,4774,2013-07-27,2013-08-03,2013-08-08,24,1,24
SO62904,174,3001,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62904,247,3001,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62904,168,3001,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62905,174,3036,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62905,246,3036,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62905,280,3036,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62906,289,6854,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62906,282,6854,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62907,286,9583,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62907,290,9583,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62907,245,9583,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62907,275,9583,2013-07-27,2013-08-03,2013-08-08,54,1,54
SO62907,234,9583,2013-07-27,2013-08-03,2013-08-08,24,1,24
SO62908,104,2665,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62908,295,2665,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62909,295,10822,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62909,246,10822,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62909,166,10822,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62910,290,7008,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62910,246,7008,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62911,291,5322,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62911,244,5322,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62911,249,5322,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62912,288,1555,2013-07-27,2013-08-03,2013-08-08,29,1,29
SO62913,291,3529,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62914,291,6088,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62914,247,6088,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62914,259,6088,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62915,289,286,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62915,284,286,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62915,174,286,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62915,293,286,2013-07-27,2013-08-03,2013-08-08,64,1,64
SO62916,284,230,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62916,289,230,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62916,259,230,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62917,284,206,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62918,284,730,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62918,289,730,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62918,245,730,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62918,248,730,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62919,284,1196,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62919,174,1196,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62919,235,1196,2013-07-27,2013-08-03,2013-08-08,24,1,24
SO62919,246,1196,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62920,249,1546,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62921,246,574,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62922,119,3641,2013-07-27,2013-08-03,2013-08-08,769,1,769
SO62922,289,3641,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62922,283,3641,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62922,168,3641,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62923,122,1111,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62923,104,1111,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62923,295,1111,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62924,125,3473,2013-07-27,2013-08-03,2013-08-08,2320,1,2320
SO62924,174,3473,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62924,259,3473,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62924,281,3473,2013-07-27,2013-08-03,2013-08-08,159,1,159
SO62925,123,3478,2013-07-27,2013-08-03,2013-08-08,2320,1,2320
SO62925,174,3478,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62926,163,335,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62926,245,335,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62927,160,3184,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62927,280,3184,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62928,161,5200,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62928,246,5200,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62929,138,12422,2013-07-27,2013-08-03,2013-08-08,1701,1,1701
SO62929,290,12422,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62929,286,12422,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62929,244,12422,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62930,143,9457,2013-07-27,2013-08-03,2013-08-08,2443,1,2443
SO62930,168,9457,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62931,141,9609,2013-07-27,2013-08-03,2013-08-08,2443,1,2443
SO62931,295,9609,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62931,105,9609,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62932,122,2134,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62932,104,2134,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62932,295,2134,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62932,245,2134,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62933,120,2621,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62933,174,2621,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62933,247,2621,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62933,168,2621,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62934,120,2631,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62934,284,2631,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62934,174,2631,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62934,104,2631,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62934,295,2631,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62934,259,2631,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62935,120,2956,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62935,104,2956,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62935,293,2956,2013-07-27,2013-08-03,2013-08-08,64,1,64
SO62935,295,2956,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62936,165,15071,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62936,166,15071,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62937,126,12270,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO62937,246,12270,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62938,126,12205,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO62938,295,12205,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62938,105,12205,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62938,166,12205,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62939,131,9482,2013-07-27,2013-08-03,2013-08-08,1120,1,1120
SO62939,248,9482,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62940,131,9527,2013-07-27,2013-08-03,2013-08-08,1120,1,1120
SO62940,250,9527,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62941,132,8830,2013-07-27,2013-08-03,2013-08-08,1120,1,1120
SO62941,290,8830,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62941,286,8830,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62941,279,8830,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62942,135,6534,2013-07-27,2013-08-03,2013-08-08,1701,1,1701
SO62942,244,6534,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62943,129,15967,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO62943,105,15967,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62943,295,15967,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62943,246,15967,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62944,129,2541,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO62944,105,2541,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62945,159,14745,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62945,288,14745,2013-07-27,2013-08-03,2013-08-08,29,1,29
SO62945,291,14745,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62945,259,14745,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62945,168,14745,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62946,246,961,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62947,104,4262,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62947,295,4262,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62947,259,4262,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62948,244,4804,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62949,251,6229,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62950,288,8623,2013-07-28,2013-08-04,2013-08-09,29,1,29
SO62950,291,8623,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62950,259,8623,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62951,108,6893,2013-07-28,2013-08-04,2013-08-09,540,1,540
SO62951,174,6893,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62951,166,6893,2013-07-28,2013-08-04,2013-08-09,9,1,9
SO62951,244,6893,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62952,110,6891,2013-07-28,2013-08-04,2013-08-09,540,1,540
SO62952,174,6891,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62952,104,6891,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62953,139,9049,2013-07-28,2013-08-04,2013-08-09,2443,1,2443
SO62954,143,17903,2013-07-28,2013-08-04,2013-08-09,2443,1,2443
SO62954,290,17903,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62954,287,17903,2013-07-28,2013-08-04,2013-08-09,33,1,33
SO62954,248,17903,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62955,116,8324,2013-07-28,2013-08-04,2013-08-09,769,1,769
SO62955,283,8324,2013-07-28,2013-08-04,2013-08-09,30,1,30
SO62955,259,8324,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62956,118,2841,2013-07-28,2013-08-04,2013-08-09,769,1,769
SO62956,248,2841,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62956,279,2841,2013-07-28,2013-08-04,2013-08-09,9,1,9
SO62957,276,288,2013-07-28,2013-08-04,2013-08-09,54,1,54
SO62958,290,177,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62958,259,177,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62959,285,16640,2013-07-28,2013-08-04,2013-08-09,21,1,21
SO62960,285,16434,2013-07-28,2013-08-04,2013-08-09,21,1,21
SO62960,290,16434,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62960,259,16434,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62961,287,201,2013-07-28,2013-08-04,2013-08-09,33,1,33
SO62961,290,201,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62962,283,11725,2013-07-28,2013-08-04,2013-08-09,30,1,30
SO62962,289,11725,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62962,245,11725,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62963,295,10304,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62963,104,10304,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62963,276,10304,2013-07-28,2013-08-04,2013-08-09,54,1,54
SO62964,273,8778,2013-07-28,2013-08-04,2013-08-09,70,1,70
SO62964,248,8778,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62965,104,9502,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62965,247,9502,2013-07-28,2013-08-04,2013-08-09,55,1,55
SO62966,289,18048,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62966,174,18048,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62966,233,18048,2013-07-28,2013-08-04,2013-08-09,24,1,24
SO62967,289,11372,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62967,244,11372,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62968,295,14350,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62969,295,5766,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62970,289,15528,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62970,174,15528,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62970,259,15528,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62971,174,9342,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62971,246,9342,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62972,272,3788,2013-07-28,2013-08-04,2013-08-09,70,1,70
SO62972,235,3788,2013-07-28,2013-08-04,2013-08-09,24,1,24
SO62973,283,9144,2013-07-28,2013-08-04,2013-08-09,30,1,30
SO62973,259,9144,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62974,289,10544,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62974,283,10544,2013-07-28,2013-08-04,2013-08-09,30,1,30
SO62974,259,10544,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62975,295,10845,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62975,244,10845,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62976,290,13081,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62976,250,13081,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62977,290,9828,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62977,168,9828,2013-07-28,2013-08-04,2013-08-09,8,1,8
SO62978,291,3805,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62978,288,3805,2013-07-28,2013-08-04,2013-08-09,29,1,29
SO62978,246,3805,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62979,284,2989,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62979,289,2989,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62979,244,2989,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62980,104,2595,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62980,245,2595,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62981,116,3746,2013-07-28,2013-08-04,2013-08-09,769,1,769
SO62981,273,3746,2013-07-28,2013-08-04,2013-08-09,70,1,70
SO62981,275,3746,2013-07-28,2013-08-04,2013-08-09,54,1,54
SO62981,166,3746,2013-07-28,2013-08-04,2013-08-09,9,1,9
SO62982,125,3604,2013-07-28,2013-08-04,2013-08-09,2320,1,2320
SO62982,104,3604,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62982,295,3604,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62983,124,3482,2013-07-28,2013-08-04,2013-08-09,2320,1,2320
SO62983,284,3482,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62983,289,3482,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62984,120,1119,2013-07-28,2013-08-04,2013-08-09,2295,1,2295
SO62984,284,1119,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62984,174,1119,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62984,104,1119,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62984,295,1119,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62984,250,1119,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62984,280,1119,2013-07-28,2013-08-04,2013-08-09,9,1,9
SO62985,120,1786,2013-07-28,2013-08-04,2013-08-09,2295,1,2295
SO62986,125,3412,2013-07-28,2013-08-04,2013-08-09,2320,1,2320
SO62986,284,3412,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62986,289,3412,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62987,163,14746,2013-07-28,2013-08-04,2013-08-09,2384,1,2384
SO62987,288,14746,2013-07-28,2013-08-04,2013-08-09,29,1,29
SO62987,291,14746,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62987,247,14746,2013-07-28,2013-08-04,2013-08-09,55,1,55
SO62988,156,434,2013-07-28,2013-08-04,2013-08-09,1215,1,1215
SO62988,276,434,2013-07-28,2013-08-04,2013-08-09,54,1,54
SO62989,136,4033,2013-07-28,2013-08-04,2013-08-09,1701,1,1701
SO62989,250,4033,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62990,138,12436,2013-07-28,2013-08-04,2013-08-09,1701,1,1701
SO62990,246,12436,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62991,142,9612,2013-07-28,2013-08-04,2013-08-09,2443,1,2443
SO62992,133,14226,2013-07-28,2013-08-04,2013-08-09,1120,1,1120
SO62992,105,14226,2013-07-28,2013-08-04,2013-08-09,9,1,9
SO62993,128,11863,2013-07-28,2013-08-04,2013-08-09,540,1,540
